time	ignal 0	ignal 1
 31.076	  0.030	 -0.170
 31.080	  0.020	 -0.195
 31.084	  0.020	 -0.165
 31.088	  0.015	 -0.155
 31.092	  0.040	 -0.160
 31.096	  0.035	 -0.150
 31.100	  0.030	 -0.160
 31.104	  0.010	 -0.150
 31.108	  0.015	 -0.160
 31.112	  0.015	 -0.160
 31.116	  0.010	 -0.165
 31.120	  0.020	 -0.180
 31.124	  0.000	 -0.180
 31.128	  0.010	 -0.160
 31.132	  0.000	 -0.165
 31.136	  0.035	 -0.160
 31.140	  0.025	 -0.180
 31.144	 -0.020	 -0.160
 31.148	  0.005	 -0.160
 31.152	  0.005	 -0.160
 31.156	  0.000	 -0.150
 31.160	  0.005	 -0.145
 31.164	  0.000	 -0.160
 31.168	  0.000	 -0.180
 31.172	 -0.005	 -0.155
 31.176	  0.005	 -0.165
 31.180	  0.000	 -0.165
 31.184	 -0.005	 -0.160
 31.188	 -0.005	 -0.145
 31.192	  0.005	 -0.150
 31.196	 -0.005	 -0.165
 31.200	 -0.005	 -0.145
 31.204	 -0.025	 -0.170
 31.208	 -0.005	 -0.170
 31.212	 -0.015	 -0.155
 31.216	 -0.030	 -0.175
 31.220	 -0.025	 -0.160
 31.224	 -0.010	 -0.155
 31.228	 -0.015	 -0.170
 31.232	 -0.015	 -0.150
 31.236	 -0.005	 -0.160
 31.240	 -0.020	 -0.160
 31.244	 -0.035	 -0.175
 31.248	 -0.020	 -0.155
 31.252	 -0.025	 -0.170
 31.256	 -0.005	 -0.150
 31.260	 -0.020	 -0.150
 31.264	 -0.030	 -0.150
 31.268	 -0.020	 -0.150
 31.272	 -0.020	 -0.140
 31.276	 -0.030	 -0.105
 31.280	 -0.020	 -0.080
 31.284	 -0.030	 -0.050
 31.288	 -0.040	 -0.030
 31.292	 -0.020	  0.000
 31.296	 -0.005	 -0.005
 31.300	  0.025	  0.005
 31.304	  0.015	  0.015
 31.308	  0.045	  0.000
 31.312	  0.060	  0.015
 31.316	  0.065	  0.005
 31.320	  0.065	  0.015
 31.324	  0.075	  0.000
 31.328	  0.060	  0.010
 31.332	  0.045	  0.025
 31.336	  0.045	  0.015
 31.340	  0.035	 -0.025
 31.344	  0.010	 -0.055
 31.348	 -0.005	 -0.100
 31.352	 -0.040	 -0.110
 31.356	 -0.055	 -0.095
 31.360	 -0.075	 -0.095
 31.364	 -0.085	 -0.080
 31.368	 -0.105	 -0.090
 31.372	 -0.110	 -0.115
 31.376	 -0.125	 -0.105
 31.380	 -0.110	 -0.125
 31.384	 -0.100	 -0.125
 31.388	 -0.090	 -0.130
 31.392	 -0.075	 -0.160
 31.396	 -0.085	 -0.185
 31.400	 -0.080	 -0.200
 31.404	 -0.065	 -0.205
 31.408	 -0.055	 -0.185
 31.412	 -0.035	 -0.185
 31.416	 -0.015	 -0.175
 31.420	 -0.030	 -0.180
 31.424	 -0.020	 -0.190
 31.428	 -0.010	 -0.180
 31.432	 -0.050	 -0.155
 31.436	 -0.020	 -0.175
 31.440	 -0.015	 -0.190
 31.444	 -0.035	 -0.170
 31.448	 -0.030	 -0.170
 31.452	 -0.010	 -0.160
 31.456	 -0.045	 -0.175
 31.460	 -0.030	 -0.160
 31.464	 -0.035	 -0.150
 31.468	 -0.030	 -0.130
 31.472	 -0.040	 -0.095
 31.476	 -0.055	 -0.045
 31.480	 -0.020	 -0.035
 31.484	 -0.045	 -0.020
 31.488	 -0.050	  0.075
 31.492	 -0.040	  0.285
 31.496	 -0.015	  0.530
 31.500	  0.005	  0.710
 31.504	  0.025	  0.825
 31.508	 -0.035	  0.860
 31.512	 -0.100	  0.840
 31.516	 -0.120	  0.740
 31.520	 -0.175	  0.540
 31.524	 -0.320	  0.260
 31.528	 -0.575	  0.060
 31.532	 -0.875	  0.110
 31.536	 -1.215	  0.290
 31.540	 -1.415	  0.280
 31.544	 -1.500	  0.040
 31.548	 -1.425	 -0.245
 31.552	 -1.215	 -0.465
 31.556	 -0.800	 -0.555
 31.560	 -0.380	 -0.580
 31.564	 -0.130	 -0.500
 31.568	 -0.115	 -0.405
 31.572	 -0.140	 -0.320
 31.576	 -0.155	 -0.330
 31.580	 -0.160	 -0.305
 31.584	 -0.145	 -0.300
 31.588	 -0.100	 -0.320
 31.592	 -0.055	 -0.305
 31.596	 -0.005	 -0.325
 31.600	  0.030	 -0.325
 31.604	  0.050	 -0.320
 31.608	  0.040	 -0.330
 31.612	  0.045	 -0.310
 31.616	  0.060	 -0.305
 31.620	  0.080	 -0.305
 31.624	  0.050	 -0.315
 31.628	  0.055	 -0.285
 31.632	  0.060	 -0.305
 31.636	  0.070	 -0.310
 31.640	  0.070	 -0.330
 31.644	  0.075	 -0.320
 31.648	  0.070	 -0.330
 31.652	  0.085	 -0.310
 31.656	  0.070	 -0.315
 31.660	  0.060	 -0.320
 31.664	  0.065	 -0.305
 31.668	  0.065	 -0.295
 31.672	  0.060	 -0.320
 31.676	  0.055	 -0.330
 31.680	  0.070	 -0.340
 31.684	  0.060	 -0.330
 31.688	  0.070	 -0.335
 31.692	  0.080	 -0.335
 31.696	  0.070	 -0.315
 31.700	  0.075	 -0.355
 31.704	  0.060	 -0.365
 31.708	  0.040	 -0.365
 31.712	  0.075	 -0.355
 31.716	  0.065	 -0.370
 31.720	  0.065	 -0.375
 31.724	  0.055	 -0.360
 31.728	  0.045	 -0.365
 31.732	  0.030	 -0.365
 31.736	  0.055	 -0.395
 31.740	  0.045	 -0.375
 31.744	  0.050	 -0.370
 31.748	  0.055	 -0.365
 31.752	  0.060	 -0.355
 31.756	  0.035	 -0.360
 31.760	  0.045	 -0.355
 31.764	  0.045	 -0.330
 31.768	  0.010	 -0.345
 31.772	  0.025	 -0.335
 31.776	  0.025	 -0.330
 31.780	  0.035	 -0.310
 31.784	  0.020	 -0.285
 31.788	  0.030	 -0.240
 31.792	  0.035	 -0.270
 31.796	 -0.005	 -0.260
 31.800	 -0.005	 -0.245
 31.804	 -0.015	 -0.215
 31.808	 -0.005	 -0.200
 31.812	 -0.030	 -0.205
 31.816	 -0.025	 -0.180
 31.820	 -0.045	 -0.190
 31.824	 -0.045	 -0.155
 31.828	 -0.035	 -0.160
 31.832	 -0.050	 -0.155
 31.836	 -0.065	 -0.145
 31.840	 -0.050	 -0.150
 31.844	 -0.050	 -0.175
 31.848	 -0.055	 -0.145
 31.852	 -0.055	 -0.135
 31.856	 -0.050	 -0.130
 31.860	 -0.045	 -0.160
 31.864	 -0.040	 -0.170
 31.868	 -0.030	 -0.170
 31.872	 -0.040	 -0.160
 31.876	 -0.015	 -0.155
 31.880	 -0.020	 -0.185
 31.884	 -0.010	 -0.185
 31.888	 -0.010	 -0.170
 31.892	 -0.015	 -0.180
 31.896	 -0.035	 -0.155
 31.900	 -0.025	 -0.170
 31.904	 -0.020	 -0.155
 31.908	  0.005	 -0.160
 31.912	 -0.020	 -0.170
 31.916	  0.005	 -0.155
 31.920	 -0.005	 -0.175
 31.924	 -0.005	 -0.170
 31.928	  0.000	 -0.160
 31.932	  0.000	 -0.160
 31.936	  0.010	 -0.155
 31.940	  0.010	 -0.165
 31.944	  0.005	 -0.145
 31.948	  0.010	 -0.155
 31.952	  0.015	 -0.175
 31.956	  0.010	 -0.175
 31.960	  0.005	 -0.180
 31.964	 -0.010	 -0.175
 31.968	 -0.015	 -0.180
 31.972	 -0.005	 -0.165
 31.976	 -0.020	 -0.155
 31.980	 -0.005	 -0.175
 31.984	  0.005	 -0.175
 31.988	  0.005	 -0.160
 31.992	 -0.035	 -0.175
 31.996	  0.005	 -0.180
 32.000	 -0.005	 -0.175
 32.004	 -0.015	 -0.160
 32.008	 -0.020	 -0.160
 32.012	 -0.030	 -0.150
 32.016	 -0.010	 -0.175
 32.020	  0.000	 -0.180
 32.024	 -0.025	 -0.170
 32.028	 -0.015	 -0.175
 32.032	 -0.030	 -0.185
 32.036	 -0.020	 -0.180
 32.040	 -0.020	 -0.185
 32.044	 -0.030	 -0.190
 32.048	 -0.045	 -0.170
 32.052	 -0.060	 -0.180
 32.056	 -0.045	 -0.185
 32.060	 -0.030	 -0.195
 32.064	 -0.050	 -0.190
 32.068	 -0.035	 -0.185
 32.072	 -0.055	 -0.180
 32.076	 -0.055	 -0.160
 32.080	 -0.065	 -0.175
 32.084	 -0.060	 -0.190
 32.088	 -0.055	 -0.185
 32.092	 -0.055	 -0.190
 32.096	 -0.060	 -0.195
 32.100	 -0.050	 -0.180
 32.104	 -0.045	 -0.195
 32.108	 -0.045	 -0.195
 32.112	 -0.065	 -0.195
 32.116	 -0.055	 -0.195
 32.120	 -0.045	 -0.200
 32.124	 -0.060	 -0.200
 32.128	 -0.050	 -0.205
 32.132	 -0.065	 -0.195
 32.136	 -0.055	 -0.195
 32.140	 -0.055	 -0.170
 32.144	 -0.030	 -0.200
 32.148	 -0.045	 -0.215
 32.152	 -0.075	 -0.205
 32.156	 -0.070	 -0.175
 32.160	 -0.040	 -0.185
 32.164	 -0.065	 -0.205
 32.168	 -0.050	 -0.200
 32.172	 -0.065	 -0.185
 32.176	 -0.060	 -0.175
 32.180	 -0.085	 -0.175
 32.184	 -0.040	 -0.160
 32.188	 -0.075	 -0.120
 32.192	 -0.070	 -0.070
 32.196	 -0.050	 -0.050
 32.200	 -0.065	 -0.045
 32.204	 -0.045	 -0.030
 32.208	 -0.055	 -0.020
 32.212	 -0.005	 -0.020
 32.216	  0.005	 -0.025
 32.220	  0.015	 -0.030
 32.224	  0.035	 -0.040
 32.228	  0.025	 -0.035
 32.232	  0.050	 -0.055
 32.236	  0.035	 -0.030
 32.240	  0.020	 -0.030
 32.244	  0.000	 -0.040
 32.248	 -0.025	 -0.055
 32.252	 -0.040	 -0.080
 32.256	 -0.075	 -0.140
 32.260	 -0.075	 -0.145
 32.264	 -0.075	 -0.130
 32.268	 -0.100	 -0.120
 32.272	 -0.100	 -0.115
 32.276	 -0.130	 -0.125
 32.280	 -0.110	 -0.125
 32.284	 -0.135	 -0.140
 32.288	 -0.130	 -0.160
 32.292	 -0.130	 -0.155
 32.296	 -0.110	 -0.155
 32.300	 -0.110	 -0.175
 32.304	 -0.095	 -0.195
 32.308	 -0.095	 -0.220
 32.312	 -0.120	 -0.235
 32.316	 -0.090	 -0.235
 32.320	 -0.085	 -0.245
 32.324	 -0.080	 -0.210
 32.328	 -0.060	 -0.225
 32.332	 -0.065	 -0.225
 32.336	 -0.075	 -0.210
 32.340	 -0.085	 -0.210
 32.344	 -0.070	 -0.220
 32.348	 -0.085	 -0.235
 32.352	 -0.090	 -0.215
 32.356	 -0.070	 -0.230
 32.360	 -0.075	 -0.205
 32.364	 -0.080	 -0.205
 32.368	 -0.080	 -0.205
 32.372	 -0.090	 -0.215
 32.376	 -0.090	 -0.170
 32.380	 -0.090	 -0.175
 32.384	 -0.110	 -0.145
 32.388	 -0.095	 -0.135
 32.392	 -0.095	 -0.100
 32.396	 -0.090	 -0.010
 32.400	 -0.105	  0.220
 32.404	 -0.075	  0.445
 32.408	 -0.055	  0.665
 32.412	 -0.045	  0.820
 32.416	 -0.090	  0.910
 32.420	 -0.120	  0.960
 32.424	 -0.155	  0.890
 32.428	 -0.205	  0.700
 32.432	 -0.320	  0.380
 32.436	 -0.515	  0.165
 32.440	 -0.805	  0.150
 32.444	 -1.090	  0.225
 32.448	 -1.325	  0.125
 32.452	 -1.385	 -0.125
 32.456	 -1.360	 -0.405
 32.460	 -1.130	 -0.580
 32.464	 -0.765	 -0.665
 32.468	 -0.395	 -0.670
 32.472	 -0.220	 -0.595
 32.476	 -0.185	 -0.480
 32.480	 -0.220	 -0.395
 32.484	 -0.240	 -0.410
 32.488	 -0.240	 -0.415
 32.492	 -0.215	 -0.410
 32.496	 -0.165	 -0.405
 32.500	 -0.115	 -0.420
 32.504	 -0.070	 -0.405
 32.508	 -0.025	 -0.415
 32.512	 -0.030	 -0.410
 32.516	 -0.015	 -0.400
 32.520	 -0.010	 -0.395
 32.524	 -0.015	 -0.405
 32.528	 -0.015	 -0.410
 32.532	 -0.010	 -0.415
 32.536	  0.000	 -0.415
 32.540	  0.000	 -0.415
 32.544	  0.000	 -0.425
 32.548	  0.000	 -0.430
 32.552	  0.015	 -0.415
 32.556	 -0.010	 -0.405
 32.560	  0.015	 -0.415
 32.564	  0.010	 -0.430
 32.568	  0.010	 -0.430
 32.572	  0.000	 -0.415
 32.576	  0.015	 -0.420
 32.580	  0.035	 -0.430
 32.584	  0.030	 -0.440
 32.588	  0.020	 -0.430
 32.592	  0.005	 -0.435
 32.596	  0.000	 -0.445
 32.600	 -0.020	 -0.455
 32.604	  0.000	 -0.445
 32.608	  0.000	 -0.465
 32.612	 -0.010	 -0.470
 32.616	 -0.010	 -0.470
 32.620	  0.000	 -0.455
 32.624	 -0.010	 -0.465
 32.628	  0.020	 -0.465
 32.632	  0.010	 -0.460
 32.636	 -0.010	 -0.480
 32.640	  0.000	 -0.480
 32.644	  0.000	 -0.480
 32.648	  0.000	 -0.475
 32.652	 -0.005	 -0.475
 32.656	 -0.015	 -0.475
 32.660	  0.000	 -0.480
 32.664	  0.000	 -0.470
 32.668	 -0.010	 -0.460
 32.672	 -0.005	 -0.465
 32.676	 -0.015	 -0.455
 32.680	 -0.025	 -0.460
 32.684	 -0.020	 -0.430
 32.688	 -0.025	 -0.435
 32.692	 -0.030	 -0.405
 32.696	 -0.015	 -0.395
 32.700	 -0.015	 -0.365
 32.704	 -0.015	 -0.355
 32.708	 -0.025	 -0.360
 32.712	 -0.040	 -0.345
 32.716	 -0.050	 -0.330
 32.720	 -0.045	 -0.310
 32.724	 -0.070	 -0.275
 32.728	 -0.065	 -0.280
 32.732	 -0.070	 -0.295
 32.736	 -0.060	 -0.260
 32.740	 -0.055	 -0.260
 32.744	 -0.070	 -0.250
 32.748	 -0.080	 -0.250
 32.752	 -0.080	 -0.250
 32.756	 -0.070	 -0.230
 32.760	 -0.080	 -0.260
 32.764	 -0.065	 -0.240
 32.768	 -0.055	 -0.240
 32.772	 -0.080	 -0.255
 32.776	 -0.070	 -0.245
 32.780	 -0.065	 -0.250
 32.784	 -0.050	 -0.250
 32.788	 -0.055	 -0.240
 32.792	 -0.040	 -0.245
 32.796	 -0.035	 -0.240
 32.800	 -0.035	 -0.265
 32.804	 -0.050	 -0.260
 32.808	 -0.045	 -0.255
 32.812	 -0.035	 -0.270
 32.816	 -0.030	 -0.255
 32.820	 -0.045	 -0.255
 32.824	 -0.025	 -0.245
 32.828	 -0.025	 -0.260
 32.832	 -0.005	 -0.270
 32.836	 -0.035	 -0.275
 32.840	 -0.025	 -0.260
 32.844	 -0.010	 -0.265
 32.848	 -0.010	 -0.270
 32.852	 -0.035	 -0.260
 32.856	 -0.040	 -0.270
 32.860	 -0.025	 -0.260
 32.864	 -0.005	 -0.260
 32.868	  0.000	 -0.275
 32.872	 -0.015	 -0.275
 32.876	 -0.030	 -0.250
 32.880	 -0.025	 -0.255
 32.884	 -0.010	 -0.255
 32.888	 -0.015	 -0.255
 32.892	  0.000	 -0.270
 32.896	 -0.020	 -0.250
 32.900	 -0.005	 -0.245
 32.904	 -0.030	 -0.270
 32.908	 -0.025	 -0.255
 32.912	 -0.025	 -0.265
 32.916	 -0.030	 -0.265
 32.920	 -0.030	 -0.265
 32.924	 -0.030	 -0.265
 32.928	 -0.010	 -0.265
 32.932	 -0.025	 -0.245
 32.936	 -0.015	 -0.255
 32.940	 -0.010	 -0.245
 32.944	 -0.025	 -0.260
 32.948	 -0.015	 -0.255
 32.952	  0.000	 -0.265
 32.956	 -0.020	 -0.270
 32.960	 -0.010	 -0.250
 32.964	  0.000	 -0.265
 32.968	  0.010	 -0.250
 32.972	 -0.010	 -0.270
 32.976	 -0.020	 -0.265
 32.980	 -0.020	 -0.265
 32.984	 -0.020	 -0.265
 32.988	 -0.030	 -0.265
 32.992	  0.000	 -0.265
 32.996	 -0.005	 -0.260
 33.000	  0.000	 -0.250
 33.004	 -0.025	 -0.260
 33.008	 -0.020	 -0.260
 33.012	 -0.015	 -0.255
 33.016	 -0.025	 -0.270
 33.020	 -0.015	 -0.270
 33.024	 -0.030	 -0.275
 33.028	 -0.010	 -0.265
 33.032	 -0.020	 -0.255
 33.036	 -0.025	 -0.240
 33.040	 -0.025	 -0.260
 33.044	 -0.015	 -0.250
 33.048	 -0.030	 -0.240
 33.052	 -0.030	 -0.255
 33.056	 -0.025	 -0.280
 33.060	 -0.015	 -0.250
 33.064	 -0.020	 -0.265
 33.068	 -0.035	 -0.250
 33.072	 -0.025	 -0.240
 33.076	 -0.045	 -0.215
 33.080	 -0.035	 -0.195
 33.084	 -0.015	 -0.160
 33.088	 -0.010	 -0.120
 33.092	 -0.025	 -0.080
 33.096	 -0.030	 -0.070
 33.100	 -0.010	 -0.090
 33.104	  0.005	 -0.090
 33.108	  0.030	 -0.080
 33.112	  0.045	 -0.080
 33.116	  0.085	 -0.090
 33.120	  0.090	 -0.090
 33.124	  0.090	 -0.070
 33.128	  0.085	 -0.095
 33.132	  0.075	 -0.065
 33.136	  0.045	 -0.095
 33.140	  0.030	 -0.100
 33.144	  0.005	 -0.155
 33.148	  0.000	 -0.190
 33.152	 -0.020	 -0.205
 33.156	 -0.080	 -0.205
 33.160	 -0.060	 -0.190
 33.164	 -0.080	 -0.180
 33.168	 -0.080	 -0.185
 33.172	 -0.105	 -0.180
 33.176	 -0.105	 -0.205
 33.180	 -0.085	 -0.220
 33.184	 -0.080	 -0.205
 33.188	 -0.050	 -0.210
 33.192	 -0.060	 -0.230
 33.196	 -0.050	 -0.250
 33.200	 -0.075	 -0.285
 33.204	 -0.050	 -0.280
 33.208	 -0.055	 -0.275
 33.212	 -0.020	 -0.265
 33.216	  0.000	 -0.275
 33.220	  0.010	 -0.270
 33.224	 -0.030	 -0.265
 33.228	 -0.030	 -0.265
 33.232	 -0.010	 -0.270
 33.236	 -0.025	 -0.280
 33.240	 -0.010	 -0.275
 33.244	 -0.050	 -0.255
 33.248	 -0.010	 -0.275
 33.252	 -0.020	 -0.280
 33.256	 -0.015	 -0.255
 33.260	 -0.015	 -0.260
 33.264	 -0.030	 -0.255
 33.268	 -0.035	 -0.210
 33.272	 -0.035	 -0.160
 33.276	 -0.035	 -0.155
 33.280	 -0.055	 -0.125
 33.284	 -0.015	 -0.050
 33.288	 -0.055	  0.175
 33.292	 -0.020	  0.440
 33.296	  0.005	  0.680
 33.300	  0.015	  0.820
 33.304	  0.005	  0.915
 33.308	 -0.040	  0.905
 33.312	 -0.090	  0.780
 33.316	 -0.130	  0.510
 33.320	 -0.265	  0.160
 33.324	 -0.495	 -0.060
 33.328	 -0.845	  0.015
 33.332	 -1.175	  0.190
 33.336	 -1.440	  0.140
 33.340	 -1.525	 -0.145
 33.344	 -1.505	 -0.450
 33.348	 -1.240	 -0.630
 33.352	 -0.800	 -0.700
 33.356	 -0.390	 -0.675
 33.360	 -0.170	 -0.595
 33.364	 -0.140	 -0.515
 33.368	 -0.145	 -0.455
 33.372	 -0.155	 -0.440
 33.376	 -0.175	 -0.455
 33.380	 -0.155	 -0.435
 33.384	 -0.115	 -0.450
 33.388	 -0.035	 -0.440
 33.392	  0.015	 -0.455
 33.396	  0.030	 -0.430
 33.400	  0.030	 -0.440
 33.404	  0.040	 -0.410
 33.408	  0.035	 -0.420
 33.412	  0.050	 -0.410
 33.416	  0.060	 -0.425
 33.420	  0.055	 -0.435
 33.424	  0.055	 -0.435
 33.428	  0.055	 -0.405
 33.432	  0.070	 -0.420
 33.436	  0.080	 -0.435
 33.440	  0.075	 -0.425
 33.444	  0.070	 -0.445
 33.448	  0.070	 -0.420
 33.452	  0.065	 -0.410
 33.456	  0.060	 -0.425
 33.460	  0.055	 -0.440
 33.464	  0.060	 -0.430
 33.468	  0.065	 -0.430
 33.472	  0.055	 -0.435
 33.476	  0.045	 -0.440
 33.480	  0.065	 -0.445
 33.484	  0.050	 -0.450
 33.488	  0.035	 -0.440
 33.492	  0.060	 -0.455
 33.496	  0.045	 -0.465
 33.500	  0.075	 -0.460
 33.504	  0.045	 -0.455
 33.508	  0.050	 -0.470
 33.512	  0.060	 -0.490
 33.516	  0.050	 -0.485
 33.520	  0.030	 -0.480
 33.524	  0.040	 -0.485
 33.528	  0.050	 -0.480
 33.532	  0.035	 -0.465
 33.536	  0.035	 -0.465
 33.540	  0.055	 -0.465
 33.544	  0.045	 -0.465
 33.548	  0.040	 -0.455
 33.552	  0.045	 -0.450
 33.556	  0.035	 -0.430
 33.560	  0.040	 -0.435
 33.564	  0.010	 -0.435
 33.568	  0.015	 -0.405
 33.572	  0.015	 -0.375
 33.576	  0.015	 -0.365
 33.580	  0.025	 -0.350
 33.584	  0.010	 -0.335
 33.588	  0.005	 -0.290
 33.592	  0.000	 -0.300
 33.596	 -0.005	 -0.285
 33.600	 -0.010	 -0.275
 33.604	 -0.030	 -0.280
 33.608	 -0.065	 -0.285
 33.612	 -0.045	 -0.265
 33.616	 -0.030	 -0.265
 33.620	 -0.055	 -0.255
 33.624	 -0.055	 -0.245
 33.628	 -0.045	 -0.275
 33.632	 -0.065	 -0.270
 33.636	 -0.055	 -0.260
 33.640	 -0.040	 -0.255
 33.644	 -0.065	 -0.250
 33.648	 -0.060	 -0.285
 33.652	 -0.060	 -0.280
 33.656	 -0.055	 -0.265
 33.660	 -0.040	 -0.280
 33.664	 -0.045	 -0.280
 33.668	 -0.040	 -0.285
 33.672	 -0.050	 -0.285
 33.676	 -0.040	 -0.280
 33.680	 -0.055	 -0.280
 33.684	 -0.045	 -0.285
 33.688	 -0.030	 -0.295
 33.692	 -0.015	 -0.290
 33.696	 -0.030	 -0.295
 33.700	 -0.020	 -0.295
 33.704	 -0.025	 -0.310
 33.708	 -0.035	 -0.310
 33.712	 -0.025	 -0.295
 33.716	 -0.025	 -0.290
 33.720	 -0.025	 -0.310
 33.724	 -0.015	 -0.300
 33.728	 -0.055	 -0.295
 33.732	 -0.020	 -0.335
 33.736	 -0.010	 -0.335
 33.740	 -0.010	 -0.325
 33.744	 -0.015	 -0.330
 33.748	  0.000	 -0.315
 33.752	  0.000	 -0.320
 33.756	  0.000	 -0.315
 33.760	 -0.030	 -0.320
 33.764	 -0.010	 -0.290
 33.768	 -0.020	 -0.315
 33.772	 -0.005	 -0.310
 33.776	 -0.025	 -0.320
 33.780	 -0.020	 -0.295
 33.784	 -0.040	 -0.305
 33.788	 -0.025	 -0.290
 33.792	 -0.010	 -0.315
 33.796	 -0.025	 -0.320
 33.800	 -0.025	 -0.300
 33.804	 -0.045	 -0.315
 33.808	 -0.030	 -0.320
 33.812	 -0.020	 -0.320
 33.816	 -0.030	 -0.320
 33.820	  0.000	 -0.315
 33.824	 -0.045	 -0.305
 33.828	 -0.020	 -0.320
 33.832	 -0.025	 -0.320
 33.836	 -0.040	 -0.300
 33.840	 -0.020	 -0.325
 33.844	 -0.045	 -0.320
 33.848	 -0.035	 -0.330
 33.852	 -0.025	 -0.315
 33.856	 -0.035	 -0.330
 33.860	 -0.020	 -0.325
 33.864	 -0.060	 -0.335
 33.868	 -0.015	 -0.315
 33.872	 -0.030	 -0.310
 33.876	 -0.030	 -0.300
 33.880	 -0.040	 -0.320
 33.884	 -0.015	 -0.320
 33.888	 -0.040	 -0.305
 33.892	 -0.030	 -0.320
 33.896	 -0.030	 -0.300
 33.900	 -0.040	 -0.320
 33.904	 -0.040	 -0.325
 33.908	 -0.040	 -0.305
 33.912	  0.000	 -0.295
 33.916	 -0.015	 -0.315
 33.920	 -0.025	 -0.305
 33.924	 -0.025	 -0.310
 33.928	 -0.045	 -0.285
 33.932	 -0.025	 -0.305
 33.936	 -0.050	 -0.295
 33.940	 -0.045	 -0.280
 33.944	 -0.035	 -0.295
 33.948	 -0.035	 -0.290
 33.952	 -0.025	 -0.265
 33.956	 -0.040	 -0.270
 33.960	 -0.035	 -0.230
 33.964	 -0.030	 -0.185
 33.968	 -0.035	 -0.155
 33.972	 -0.035	 -0.120
 33.976	 -0.040	 -0.120
 33.980	 -0.020	 -0.110
 33.984	  0.000	 -0.115
 33.988	  0.025	 -0.095
 33.992	  0.040	 -0.095
 33.996	  0.060	 -0.115
 34.000	  0.055	 -0.115
 34.004	  0.060	 -0.105
 34.008	  0.060	 -0.115
 34.012	  0.050	 -0.095
 34.016	  0.035	 -0.090
 34.020	  0.000	 -0.130
 34.024	 -0.020	 -0.150
 34.028	 -0.020	 -0.210
 34.032	 -0.040	 -0.225
 34.036	 -0.060	 -0.210
 34.040	 -0.070	 -0.220
 34.044	 -0.095	 -0.225
 34.048	 -0.105	 -0.200
 34.052	 -0.110	 -0.195
 34.056	 -0.105	 -0.205
 34.060	 -0.110	 -0.215
 34.064	 -0.105	 -0.235
 34.068	 -0.115	 -0.245
 34.072	 -0.100	 -0.250
 34.076	 -0.100	 -0.275
 34.080	 -0.100	 -0.310
 34.084	 -0.085	 -0.300
 34.088	 -0.080	 -0.295
 34.092	 -0.070	 -0.315
 34.096	 -0.025	 -0.300
 34.100	 -0.045	 -0.275
 34.104	 -0.045	 -0.280
 34.108	 -0.025	 -0.285
 34.112	 -0.030	 -0.285
 34.116	 -0.045	 -0.280
 34.120	 -0.030	 -0.275
 34.124	 -0.040	 -0.275
 34.128	 -0.045	 -0.280
 34.132	 -0.050	 -0.275
 34.136	 -0.065	 -0.265
 34.140	 -0.050	 -0.265
 34.144	 -0.055	 -0.255
 34.148	 -0.045	 -0.270
 34.152	 -0.060	 -0.200
 34.156	 -0.050	 -0.155
 34.160	 -0.045	 -0.135
 34.164	 -0.045	 -0.110
 34.168	 -0.040	  0.025
 34.172	 -0.030	  0.265
 34.176	 -0.020	  0.525
 34.180	  0.000	  0.730
 34.184	  0.015	  0.820
 34.188	 -0.030	  0.840
 34.192	 -0.085	  0.800
 34.196	 -0.125	  0.645
 34.200	 -0.195	  0.350
 34.204	 -0.375	  0.000
 34.208	 -0.640	 -0.095
 34.212	 -1.040	  0.075
 34.216	 -1.325	  0.235
 34.220	 -1.515	  0.125
 34.224	 -1.575	 -0.195
 34.228	 -1.510	 -0.475
 34.232	 -1.165	 -0.660
 34.236	 -0.675	 -0.700
 34.240	 -0.295	 -0.660
 34.244	 -0.135	 -0.560
 34.248	 -0.145	 -0.445
 34.252	 -0.150	 -0.405
 34.256	 -0.175	 -0.400
 34.260	 -0.170	 -0.400
 34.264	 -0.150	 -0.385
 34.268	 -0.080	 -0.385
 34.272	 -0.040	 -0.410
 34.276	  0.015	 -0.410
 34.280	  0.025	 -0.380
 34.284	  0.030	 -0.400
 34.288	  0.030	 -0.375
 34.292	  0.055	 -0.395
 34.296	  0.050	 -0.390
 34.300	  0.070	 -0.395
 34.304	  0.070	 -0.390
 34.308	  0.070	 -0.395
 34.312	  0.055	 -0.400
 34.316	  0.080	 -0.395
 34.320	  0.070	 -0.380
 34.324	  0.065	 -0.400
 34.328	  0.075	 -0.400
 34.332	  0.060	 -0.400
 34.336	  0.090	 -0.390
 34.340	  0.065	 -0.400
 34.344	  0.080	 -0.390
 34.348	  0.075	 -0.390
 34.352	  0.075	 -0.415
 34.356	  0.065	 -0.390
 34.360	  0.075	 -0.400
 34.364	  0.075	 -0.415
 34.368	  0.075	 -0.420
 34.372	  0.075	 -0.410
 34.376	  0.065	 -0.425
 34.380	  0.055	 -0.430
 34.384	  0.065	 -0.445
 34.388	  0.065	 -0.435
 34.392	  0.055	 -0.440
 34.396	  0.050	 -0.430
 34.400	  0.045	 -0.435
 34.404	  0.055	 -0.430
 34.408	  0.045	 -0.425
 34.412	  0.060	 -0.435
 34.416	  0.045	 -0.455
 34.420	  0.040	 -0.460
 34.424	  0.050	 -0.455
 34.428	  0.035	 -0.465
 34.432	  0.035	 -0.445
 34.436	  0.015	 -0.440
 34.440	  0.030	 -0.430
